"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, euro per capita","Final consumption expenditure of general government","6,440",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, euro per capita","Individual consumption expenditure of general government","4,020",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, euro per capita","Collective consumption expenditure of general government","2,420",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","106.5",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","104.6",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","107.4",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","106.8",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","108.5",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","113.0",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","113.4",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","112.7",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","112.7",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","112.7",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","106.0",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","104.1",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","106.9",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","106.3",""
"2015","Euro area (19 countries)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","108.0",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","107.6",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","108.0",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","107.3",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","107.2",""
"2015","Euro area (19 countries)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","107.3",""
"2015","Euro area (19 countries)","Current prices, euro per capita","Gross domestic product at market prices","31,030",""
"2015","Euro area (19 countries)","Current prices, euro per capita","Final consumption expenditure","23,310",""
"2015","Euro area (19 countries)","Current prices, euro per capita","Final consumption expenditure of general government","6,440",""
"2015","Euro area (19 countries)","Current prices, euro per capita","Individual consumption expenditure of general government","4,020",""
"2015","Euro area (19 countries)","Current prices, euro per capita","Collective consumption expenditure of general government","2,420",""
"2015","Euro area (12 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","109.0",""
"2015","Euro area (12 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","107.1",""
"2015","Euro area (12 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","110.2",""
"2015","Euro area (12 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","109.9",""
"2015","Euro area (12 countries)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","110.7",""
